"route_id","service_id","trip_id","trip_headsign","direction_id","block_id","shape_id"
4089,26082_D_1046761,1046761_D_1_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_001M","26082_I"
4089,26082_D_1046761,1046761_D_1_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_001M","26082_V"
4089,26082_D_1046761,1046761_D_2_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_002M","26082_I"
4089,26082_D_1046761,1046761_D_2_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_002M","26082_V"
4089,26082_D_1046761,1046761_D_3_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_002T","26082_I"
4089,26082_D_1046761,1046761_D_3_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_002T","26082_V"
4089,26082_D_1046761,1046761_D_4_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_002T","26082_I"
4089,26082_D_1046761,1046761_D_4_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_002T","26082_V"
4089,26082_D_1046761,1046761_D_5_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_003M","26082_I"
4089,26082_D_1046761,1046761_D_5_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_003M","26082_V"
4089,26082_D_1046761,1046761_D_6_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_003T","26082_I"
4089,26082_D_1046761,1046761_D_6_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_003T","26082_V"
4089,26082_D_1046761,1046761_D_7_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_003T","26082_I"
4089,26082_D_1046761,1046761_D_7_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_003T","26082_V"
4089,26082_D_1046761,1046761_D_8_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_004M","26082_I"
4089,26082_D_1046761,1046761_D_8_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_004M","26082_V"
4089,26082_D_1046761,1046761_D_9_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_004M","26082_I"
4089,26082_D_1046761,1046761_D_9_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_004M","26082_V"
4089,26082_D_1046761,1046761_D_10_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_004M","26082_I"
4089,26082_D_1046761,1046761_D_11_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_004T","26082_V"
4089,26082_D_1046761,1046761_D_12_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_004T","26082_I"
4089,26082_D_1046761,1046761_D_12_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_004T","26082_V"
4089,26082_D_1046761,1046761_D_13_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_006M","26082_I"
4089,26082_D_1046761,1046761_D_13_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_006M","26082_V"
4089,26082_D_1046761,1046761_D_14_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_006M","26082_I"
4089,26082_D_1046761,1046761_D_14_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_006M","26082_V"
4089,26082_D_1046761,1046761_D_15_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_008M","26082_I"
4089,26082_D_1046761,1046761_D_15_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_008M","26082_V"
4089,26082_D_1046761,1046761_D_16_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_008T","26082_I"
4089,26082_D_1046761,1046761_D_16_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_008T","26082_V"
4089,26082_D_1046761,1046761_D_17_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_008T","26082_I"
4089,26082_D_1046761,1046761_D_17_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_008T","26082_V"
4089,26082_D_1046761,1046761_D_18_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_009M","26082_I"
4089,26082_D_1046761,1046761_D_18_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_009M","26082_V"
4089,26082_D_1046761,1046761_D_19_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_009M","26082_I"
4089,26082_D_1046761,1046761_D_19_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_009M","26082_V"
4089,26082_D_1046761,1046761_D_20_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_009M","26082_I"
4089,26082_D_1046761,1046761_D_20_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_009M","26082_V"
4089,26082_D_1046761,1046761_D_21_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_009T","26082_I"
4089,26082_D_1046761,1046761_D_21_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_009T","26082_V"
4089,26082_D_1046761,1046761_D_22_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_010M","26082_I"
4089,26082_D_1046761,1046761_D_22_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_010M","26082_V"
4089,26082_D_1046761,1046761_D_23_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_010M","26082_I"
4089,26082_D_1046761,1046761_D_24_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_010T","26082_V"
4089,26082_D_1046761,1046761_D_25_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_010T","26082_I"
4089,26082_D_1046761,1046761_D_25_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_010T","26082_V"
4089,26082_D_1046761,1046761_D_26_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_010T","26082_I"
4089,26082_D_1046761,1046761_D_26_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_010T","26082_V"
4089,26082_D_1046761,1046761_D_27_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_011M","26082_I"
4089,26082_D_1046761,1046761_D_27_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_011M","26082_V"
4089,26082_D_1046761,1046761_D_28_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_012T","26082_I"
4089,26082_D_1046761,1046761_D_28_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_012T","26082_V"
4089,26082_D_1046761,1046761_D_29_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_012T","26082_I"
4089,26082_D_1046761,1046761_D_29_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_012T","26082_V"
4089,26082_D_1046761,1046761_D_30_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_012T","26082_I"
4089,26082_D_1046761,1046761_D_30_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_012T","26082_V"
4089,26082_S_1046281,1046281_S_1_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_001M","26082_I"
4089,26082_S_1046281,1046281_S_1_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_001M","26082_V"
4089,26082_S_1046281,1046281_S_2_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_001M","26082_I"
4089,26082_S_1046281,1046281_S_2_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_001M","26082_V"
4089,26082_S_1046281,1046281_S_3_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_001M","26082_I"
4089,26082_S_1046281,1046281_S_4_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_001T","26082_V"
4089,26082_S_1046281,1046281_S_5_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_001T","26082_I"
4089,26082_S_1046281,1046281_S_5_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_001T","26082_V"
4089,26082_S_1046281,1046281_S_6_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_001T","26082_I"
4089,26082_S_1046281,1046281_S_6_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_001T","26082_V"
4089,26082_S_1046281,1046281_S_7_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_002M","26082_I"
4089,26082_S_1046281,1046281_S_7_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_002M","26082_V"
4089,26082_S_1046281,1046281_S_8_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_002M","26082_I"
4089,26082_S_1046281,1046281_S_8_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_002M","26082_V"
4089,26082_S_1046281,1046281_S_9_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_002T","26082_I"
4089,26082_S_1046281,1046281_S_9_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_002T","26082_V"
4089,26082_S_1046281,1046281_S_10_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_002T","26082_I"
4089,26082_S_1046281,1046281_S_10_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_002T","26082_V"
4089,26082_S_1046281,1046281_S_11_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_003M","26082_I"
4089,26082_S_1046281,1046281_S_11_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_003M","26082_V"
4089,26082_S_1046281,1046281_S_12_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_003M","26082_I"
4089,26082_S_1046281,1046281_S_13_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_003T","26082_V"
4089,26082_S_1046281,1046281_S_14_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_003T","26082_I"
4089,26082_S_1046281,1046281_S_14_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_003T","26082_V"
4089,26082_S_1046281,1046281_S_15_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_004M","26082_I"
4089,26082_S_1046281,1046281_S_15_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_004M","26082_V"
4089,26082_S_1046281,1046281_S_16_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_005M","26082_I"
4089,26082_S_1046281,1046281_S_16_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_005M","26082_V"
4089,26082_S_1046281,1046281_S_17_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_005M","26082_I"
4089,26082_S_1046281,1046281_S_17_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_005M","26082_V"
4089,26082_S_1046281,1046281_S_18_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_005M","26082_I"
4089,26082_S_1046281,1046281_S_18_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_005M","26082_V"
4089,26082_S_1046281,1046281_S_19_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_005T","26082_I"
4089,26082_S_1046281,1046281_S_19_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_005T","26082_V"
4089,26082_S_1046281,1046281_S_20_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_006M","26082_I"
4089,26082_S_1046281,1046281_S_20_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_006M","26082_V"
4089,26082_S_1046281,1046281_S_21_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_006M","26082_I"
4089,26082_S_1046281,1046281_S_21_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_006M","26082_V"
4089,26082_S_1046281,1046281_S_22_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_006M","26082_I"
4089,26082_S_1046281,1046281_S_22_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_006M","26082_V"
4089,26082_S_1046281,1046281_S_23_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_006T","26082_I"
4089,26082_S_1046281,1046281_S_23_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_006T","26082_V"
4089,26082_S_1046281,1046281_S_24_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_006T","26082_I"
4089,26082_S_1046281,1046281_S_24_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_006T","26082_V"
4089,26082_S_1046281,1046281_S_25_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_006T","26082_I"
4089,26082_S_1046281,1046281_S_25_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_006T","26082_V"
4089,26082_S_1046281,1046281_S_26_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_008M","26082_I"
4089,26082_S_1046281,1046281_S_27_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_008T","26082_V"
4089,26082_S_1046281,1046281_S_28_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_009M","26082_I"
4089,26082_S_1046281,1046281_S_28_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_009M","26082_V"
4089,26082_S_1046281,1046281_S_29_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_009M","26082_I"
4089,26082_S_1046281,1046281_S_29_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_009M","26082_V"
4089,26082_S_1046281,1046281_S_30_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_009M","26082_I"
4089,26082_S_1046281,1046281_S_30_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_009M","26082_V"
4089,26082_S_1046281,1046281_S_31_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_009T","26082_I"
4089,26082_S_1046281,1046281_S_31_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_009T","26082_V"
4089,26082_S_1046281,1046281_S_32_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_009T","26082_I"
4089,26082_S_1046281,1046281_S_32_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_009T","26082_V"
4089,26082_S_1046281,1046281_S_33_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_010T","26082_I"
4089,26082_S_1046281,1046281_S_33_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_010T","26082_V"
4089,26082_S_1046281,1046281_S_34_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_011M","26082_I"
4089,26082_S_1046281,1046281_S_34_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_011M","26082_V"
4089,26082_S_1046281,1046281_S_35_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_011M","26082_I"
4089,26082_S_1046281,1046281_S_35_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_011M","26082_V"
4089,26082_S_1046281,1046281_S_36_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_011M","26082_I"
4089,26082_S_1046281,1046281_S_36_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_011M","26082_V"
4089,26082_S_1046281,1046281_S_37_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_011T","26082_I"
4089,26082_S_1046281,1046281_S_37_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_011T","26082_V"
4089,26082_S_1046281,1046281_S_38_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_012M","26082_I"
4089,26082_S_1046281,1046281_S_38_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_012M","26082_V"
4089,26082_S_1046281,1046281_S_39_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_012M","26082_I"
4089,26082_S_1046281,1046281_S_39_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_012M","26082_V"
4089,26082_S_1046281,1046281_S_40_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_012M","26082_I"
4089,26082_S_1046281,1046281_S_40_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_012M","26082_V"
4089,26082_S_1046281,1046281_S_41_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_012T","26082_I"
4089,26082_S_1046281,1046281_S_41_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_012T","26082_V"
4089,26082_S_1046281,1046281_S_42_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_012T","26082_I"
4089,26082_S_1046281,1046281_S_42_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_012T","26082_V"
4089,26082_S_1046281,1046281_S_43_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_012T","26082_I"
4089,26082_S_1046281,1046281_S_43_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_012T","26082_V"
4089,26082_S_1046281,1046281_S_44_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_014M","26082_I"
4089,26082_S_1046281,1046281_S_44_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_014M","26082_V"
4089,26082_S_1046281,1046281_S_45_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_014M","26082_I"
4089,26082_S_1046281,1046281_S_45_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_014M","26082_V"
4089,26082_S_1046281,1046281_S_46_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_014M","26082_I"
4089,26082_S_1046281,1046281_S_47_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_014T","26082_V"
4089,26082_S_1046281,1046281_S_48_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_016T","26082_I"
4089,26082_S_1046281,1046281_S_48_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_016T","26082_V"
4089,26082_S_1046281,1046281_S_49_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_017M","26082_I"
4089,26082_S_1046281,1046281_S_49_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_017M","26082_V"
4089,26082_S_1046281,1046281_S_50_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_017M","26082_I"
4089,26082_S_1046281,1046281_S_50_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_017M","26082_V"
4089,26082_S_1046281,1046281_S_51_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_017M","26082_I"
4089,26082_S_1046281,1046281_S_51_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_017M","26082_V"
4089,26082_S_1046281,1046281_S_52_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_017T","26082_I"
4089,26082_S_1046281,1046281_S_52_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_017T","26082_V"
4089,26082_S_1046281,1046281_S_53_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_017T","26082_I"
4089,26082_S_1046281,1046281_S_53_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_017T","26082_V"
4089,26082_S_1046281,1046281_S_54_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_018T","26082_I"
4089,26082_S_1046281,1046281_S_54_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_018T","26082_V"
4089,26082_S_1046281,1046281_S_55_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_018T","26082_I"
4089,26082_S_1046281,1046281_S_55_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_018T","26082_V"
4089,26082_S_1046281,1046281_S_56_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_018T","26082_I"
4089,26082_S_1046281,1046281_S_56_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_018T","26082_V"
4089,26082_S_1046281,1046281_S_57_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_019T","26082_I"
4089,26082_S_1046281,1046281_S_57_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_019T","26082_V"
4089,26082_S_1046281,1046281_S_58_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_019T","26082_I"
4089,26082_S_1046281,1046281_S_58_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_019T","26082_V"
4089,26082_S_1046281,1046281_S_59_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_020M","26082_I"
4089,26082_S_1046281,1046281_S_59_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_020M","26082_V"
4089,26082_S_1046281,1046281_S_60_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_020M","26082_I"
4089,26082_S_1046281,1046281_S_60_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_020M","26082_V"
4089,26082_S_1046281,1046281_S_61_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_020T","26082_I"
4089,26082_S_1046281,1046281_S_61_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_020T","26082_V"
4089,26082_S_1046281,1046281_S_62_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_020T","26082_I"
4089,26082_S_1046281,1046281_S_62_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_020T","26082_V"
4089,26082_S_1046281,1046281_S_63_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_021M","26082_I"
4089,26082_S_1046281,1046281_S_63_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_021M","26082_V"
4089,26082_S_1046281,1046281_S_64_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_021M","26082_I"
4089,26082_S_1046281,1046281_S_64_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_021M","26082_V"
4089,26082_S_1046281,1046281_S_65_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_021M","26082_I"
4089,26082_S_1046281,1046281_S_65_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_021M","26082_V"
4089,26082_S_1046281,1046281_S_66_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_021T","26082_I"
4089,26082_S_1046281,1046281_S_66_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_021T","26082_V"
4089,26082_S_1046281,1046281_S_67_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_021T","26082_I"
4089,26082_S_1046281,1046281_S_67_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_021T","26082_V"
4089,26082_S_1046281,1046281_S_68_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_021T","26082_I"
4089,26082_S_1046281,1046281_S_68_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_021T","26082_V"
4089,26082_S_1046281,1046281_S_69_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_022T","26082_I"
4089,26082_S_1046281,1046281_S_69_1,"*BARRA R1 X SUSSUARANA VIA GARIBALDI/ITAIGARA",1,"4089_022T","26082_V"
4089,26082_S_1046281,1046281_S_70_0,"*SUSSUARANA X BARRA R1 VIA COMÉRCIO/C.GRANDE",0,"4089_023M","26082_I"
